ano,cultura,area_ha
2008,soja,152570.0
2008,milho,36654.0
2008,cana,1468.0
2008,algodao,215.0
2009,soja,137490.0
2009,milho,29354.0
2009,cana,2498.0
2009,algodao,0.0
2010,soja,150550.0
2010,milho,34204.0
2010,cana,2542.0
2010,algodao,0.0
2011,soja,137960.0
2011,milho,43608.0
2011,cana,18820.0
2011,algodao,0.0
2012,soja,144510.0
2012,milho,50613.0
2012,cana,23243.0
2012,algodao,0.0
2013,soja,173830.0
2013,milho,46745.0
2013,cana,22911.0
2013,algodao,0.0
2014,soja,196200.0
2014,milho,74229.0
2014,cana,34553.0
2014,algodao,0.0
2015,soja,227250.0
2015,milho,85239.0
2015,cana,35516.0
2015,algodao,0.0
2016,soja,224294.0
2016,milho,67350.0
2016,cana,36958.0
2016,algodao,0.0
2017,soja,190107.0
2017,milho,75178.0
2017,cana,36224.0
2017,algodao,0.0
2018,soja,231441.0
2018,milho,83252.0
2018,cana,38570.0
2018,algodao,0.0
2019,soja,220442.0
2019,milho,96752.0
2019,cana,38513.0
2019,algodao,100.0
2020,soja,222774.0
2020,milho,97484.0
2020,cana,30056.0
2020,algodao,0.0
2021,soja,298981.0
2021,milho,138003.0
2021,cana,35691.0
2021,algodao,0.0
2022,soja,298249.0
2022,milho,156196.0
2022,cana,29206.0
2022,algodao,1965.0
2023,soja,325344.0
2023,milho,173946.0
2023,cana,35757.0
2023,algodao,1965.0
2024,soja,332903.0
2024,milho,158019.0
2024,cana,35186.0
2024,algodao,1965.0
