ano,cultura,area_ha
2008,soja,494974.0
2008,milho,317641.0
2008,cana,388.0
2008,algodao,0.0
2009,soja,524540.0
2009,milho,305337.0
2009,cana,357.0
2009,algodao,0.0
2010,soja,582335.0
2010,milho,227570.0
2010,cana,357.0
2010,algodao,0.0
2011,soja,626110.0
2011,milho,187439.0
2011,cana,407.0
2011,algodao,0.0
2012,soja,610990.0
2012,milho,219800.0
2012,cana,403.0
2012,algodao,0.0
2013,soja,679825.0
2013,milho,202473.0
2013,cana,405.0
2013,algodao,0.0
2014,soja,680975.0
2014,milho,170805.0
2014,cana,471.0
2014,algodao,0.0
2015,soja,714320.0
2015,milho,148775.0
2015,cana,471.0
2015,algodao,0.0
2016,soja,753150.0
2016,milho,137245.0
2016,cana,468.0
2016,algodao,0.0
2017,soja,702335.0
2017,milho,181390.0
2017,cana,350.0
2017,algodao,0.0
2018,soja,739535.0
2018,milho,122530.0
2018,cana,344.0
2018,algodao,0.0
2019,soja,755500.0
2019,milho,131380.0
2019,cana,354.0
2019,algodao,0.0
2020,soja,756550.0
2020,milho,142835.0
2020,cana,364.0
2020,algodao,0.0
2021,soja,740929.0
2021,milho,149654.0
2021,cana,371.0
2021,algodao,0.0
2022,soja,732250.0
2022,milho,157625.0
2022,cana,351.0
2022,algodao,0.0
2023,soja,747350.0
2023,milho,143005.0
2023,cana,338.0
2023,algodao,0.0
2024,soja,759670.0
2024,milho,132321.0
2024,cana,244.0
2024,algodao,0.0
