ano,cultura,area_ha
2008,soja,0.0
2008,milho,133404.0
2008,cana,19125.0
2008,algodao,158.0
2009,soja,0.0
2009,milho,134934.0
2009,cana,19166.0
2009,algodao,188.0
2010,soja,0.0
2010,milho,120072.0
2010,cana,19045.0
2010,algodao,155.0
2011,soja,0.0
2011,milho,137729.0
2011,cana,19075.0
2011,algodao,66.0
2012,soja,0.0
2012,milho,122484.0
2012,cana,19038.0
2012,algodao,71.0
2013,soja,0.0
2013,milho,84839.0
2013,cana,18731.0
2013,algodao,41.0
2014,soja,0.0
2014,milho,98214.0
2014,cana,10949.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,105435.0
2015,cana,7247.0
2015,algodao,7.0
2016,soja,0.0
2016,milho,102066.0
2016,cana,7181.0
2016,algodao,3.0
2017,soja,0.0
2017,milho,116624.0
2017,cana,7140.0
2017,algodao,2.0
2018,soja,0.0
2018,milho,112110.0
2018,cana,6981.0
2018,algodao,3.0
2019,soja,0.0
2019,milho,111349.0
2019,cana,6788.0
2019,algodao,51.0
2020,soja,0.0
2020,milho,111554.0
2020,cana,6336.0
2020,algodao,45.0
2021,soja,370.0
2021,milho,116840.0
2021,cana,6151.0
2021,algodao,13.0
2022,soja,1400.0
2022,milho,123096.0
2022,cana,5239.0
2022,algodao,20.0
2023,soja,1840.0
2023,milho,121045.0
2023,cana,5713.0
2023,algodao,42.0
2024,soja,1415.0
2024,milho,120231.0
2024,cana,5844.0
2024,algodao,81.0
