ano,cultura,area_ha
2008,soja,562150.0
2008,milho,239162.0
2008,cana,91117.0
2008,algodao,42036.0
2009,soja,565174.0
2009,milho,240850.0
2009,cana,94749.0
2009,algodao,35143.0
2010,soja,570390.0
2010,milho,266410.0
2010,cana,141867.0
2010,algodao,37665.0
2011,soja,587022.0
2011,milho,252130.0
2011,cana,164990.0
2011,algodao,59346.0
2012,soja,583571.0
2012,milho,334284.0
2012,cana,185249.0
2012,algodao,60187.0
2013,soja,646406.0
2013,milho,409609.0
2013,cana,211170.0
2013,algodao,38581.0
2014,soja,714186.0
2014,milho,426931.0
2014,cana,215479.0
2014,algodao,37329.0
2015,soja,793766.0
2015,milho,455981.0
2015,cana,218112.0
2015,algodao,30534.0
2016,soja,804093.0
2016,milho,472286.0
2016,cana,245968.0
2016,algodao,29460.0
2017,soja,857096.0
2017,milho,499647.0
2017,cana,244456.0
2017,algodao,28756.0
2018,soja,910744.0
2018,milho,513479.0
2018,cana,244917.0
2018,algodao,30247.0
2019,soja,985804.0
2019,milho,574053.0
2019,cana,264015.0
2019,algodao,37571.0
2020,soja,1056471.0
2020,milho,555884.0
2020,cana,253150.0
2020,algodao,31278.0
2021,soja,1159799.0
2021,milho,606570.0
2021,cana,241727.0
2021,algodao,22898.0
2022,soja,1277567.0
2022,milho,669955.0
2022,cana,238723.0
2022,algodao,24792.0
2023,soja,1330695.0
2023,milho,655869.0
2023,cana,241200.0
2023,algodao,27637.0
2024,soja,1422776.0
2024,milho,552925.0
2024,cana,269014.0
2024,algodao,31686.0
