ano,cultura,area_ha
2008,soja,610086.0
2008,milho,87963.0
2008,cana,5993.0
2008,algodao,17336.0
2009,soja,663653.0
2009,milho,98979.0
2009,cana,7493.0
2009,algodao,11904.0
2010,soja,769150.0
2010,milho,112136.0
2010,cana,993.0
2010,algodao,13025.0
2011,soja,859403.0
2011,milho,171039.0
2011,cana,1013.0
2011,algodao,26121.0
2012,soja,1077783.0
2012,milho,282481.0
2012,cana,993.0
2012,algodao,30597.0
2013,soja,1314738.0
2013,milho,348014.0
2013,cana,773.0
2013,algodao,17634.0
2014,soja,1590718.0
2014,milho,460570.0
2014,cana,782.0
2014,algodao,24681.0
2015,soja,1779788.0
2015,milho,435056.0
2015,cana,759.0
2015,algodao,23452.0
2016,soja,1879682.0
2016,milho,563900.0
2016,cana,752.0
2016,algodao,18837.0
2017,soja,1910260.0
2017,milho,615443.0
2017,cana,732.0
2017,algodao,15003.0
2018,soja,1983354.0
2018,milho,600106.0
2018,cana,733.0
2018,algodao,23177.0
2019,soja,2021624.0
2019,milho,728620.0
2019,cana,687.0
2019,algodao,44420.0
2020,soja,2116516.0
2020,milho,843473.0
2020,cana,114.0
2020,algodao,68442.0
2021,soja,2206040.0
2021,milho,946916.0
2021,cana,114.0
2021,algodao,60419.0
2022,soja,2300020.0
2022,milho,946049.0
2022,cana,110.0
2022,algodao,84554.0
2023,soja,2586959.0
2023,milho,1385069.0
2023,cana,110.0
2023,algodao,83341.0
2024,soja,2769323.0
2024,milho,1335103.0
2024,cana,110.0
2024,algodao,124420.0
