ano,cultura,area_ha
2008,soja,150.0
2008,milho,60460.0
2008,cana,12.0
2008,algodao,0.0
2009,soja,320.0
2009,milho,57699.0
2009,cana,12.0
2009,algodao,0.0
2010,soja,420.0
2010,milho,55255.0
2010,cana,16.0
2010,algodao,0.0
2011,soja,2000.0
2011,milho,58775.0
2011,cana,116.0
2011,algodao,0.0
2012,soja,8000.0
2012,milho,53725.0
2012,cana,425.0
2012,algodao,0.0
2013,soja,13100.0
2013,milho,59335.0
2013,cana,425.0
2013,algodao,0.0
2014,soja,13100.0
2014,milho,56610.0
2014,cana,5.0
2014,algodao,0.0
2015,soja,12600.0
2015,milho,57100.0
2015,cana,5.0
2015,algodao,0.0
2016,soja,42150.0
2016,milho,47400.0
2016,cana,5.0
2016,algodao,0.0
2017,soja,49705.0
2017,milho,49815.0
2017,cana,5.0
2017,algodao,0.0
2018,soja,50970.0
2018,milho,42460.0
2018,cana,5.0
2018,algodao,0.0
2019,soja,41000.0
2019,milho,39210.0
2019,cana,10.0
2019,algodao,0.0
2020,soja,43547.0
2020,milho,41314.0
2020,cana,20.0
2020,algodao,0.0
2021,soja,54617.0
2021,milho,41879.0
2021,cana,20.0
2021,algodao,0.0
2022,soja,58717.0
2022,milho,39879.0
2022,cana,21.0
2022,algodao,0.0
2023,soja,81017.0
2023,milho,72690.0
2023,cana,21.0
2023,algodao,0.0
2024,soja,98471.0
2024,milho,77277.0
2024,cana,21.0
2024,algodao,0.0
