ano,cultura,area_ha
2008,soja,0.0
2008,milho,90110.0
2008,cana,252.0
2008,algodao,595.0
2009,soja,0.0
2009,milho,90170.0
2009,cana,228.0
2009,algodao,234.0
2010,soja,0.0
2010,milho,73800.0
2010,cana,316.0
2010,algodao,184.0
2011,soja,0.0
2011,milho,88960.0
2011,cana,228.0
2011,algodao,134.0
2012,soja,0.0
2012,milho,78335.0
2012,cana,266.0
2012,algodao,10.0
2013,soja,0.0
2013,milho,9655.0
2013,cana,249.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,55610.0
2014,cana,239.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,65815.0
2015,cana,430.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,63922.0
2016,cana,189.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,62275.0
2017,cana,179.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,70570.0
2018,cana,193.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,73402.0
2019,cana,198.0
2019,algodao,120.0
2020,soja,0.0
2020,milho,81180.0
2020,cana,176.0
2020,algodao,10.0
2021,soja,0.0
2021,milho,80920.0
2021,cana,180.0
2021,algodao,61.0
2022,soja,0.0
2022,milho,88040.0
2022,cana,177.0
2022,algodao,41.0
2023,soja,100.0
2023,milho,85943.0
2023,cana,166.0
2023,algodao,36.0
2024,soja,0.0
2024,milho,91957.0
2024,cana,149.0
2024,algodao,122.0
