ano,cultura,area_ha
2008,soja,0.0
2008,milho,7270.0
2008,cana,50.0
2008,algodao,136.0
2009,soja,0.0
2009,milho,7583.0
2009,cana,49.0
2009,algodao,32.0
2010,soja,0.0
2010,milho,1379.0
2010,cana,50.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,4164.0
2011,cana,49.0
2011,algodao,14.0
2012,soja,0.0
2012,milho,2111.0
2012,cana,57.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,1742.0
2013,cana,53.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,6845.0
2014,cana,13.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,4752.0
2015,cana,13.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,4396.0
2016,cana,2.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,5615.0
2017,cana,0.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,5945.0
2018,cana,0.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,7788.0
2019,cana,4.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,6076.0
2020,cana,0.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,5382.0
2021,cana,0.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,6148.0
2022,cana,0.0
2022,algodao,42.0
2023,soja,0.0
2023,milho,5983.0
2023,cana,0.0
2023,algodao,98.0
2024,soja,0.0
2024,milho,7563.0
2024,cana,0.0
2024,algodao,124.0
