ano,cultura,area_ha
2008,soja,0.0
2008,milho,11610.0
2008,cana,479.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,10245.0
2009,cana,271.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,12610.0
2010,cana,506.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,11350.0
2011,cana,387.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,13345.0
2012,cana,362.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,11894.0
2013,cana,257.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,9640.0
2014,cana,247.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,10252.0
2015,cana,253.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,11748.0
2016,cana,260.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,10250.0
2017,cana,275.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,8600.0
2018,cana,175.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,8850.0
2019,cana,180.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,8750.0
2020,cana,175.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,8450.0
2021,cana,175.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,8500.0
2022,cana,167.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,7990.0
2023,cana,157.0
2023,algodao,0.0
2024,soja,273.0
2024,milho,7990.0
2024,cana,155.0
2024,algodao,0.0
