ano,cultura,area_ha
2008,soja,300671.0
2008,milho,85290.0
2008,cana,69821.0
2008,algodao,4000.0
2009,soja,294890.0
2009,milho,62585.0
2009,cana,95421.0
2009,algodao,4688.0
2010,soja,321590.0
2010,milho,42455.0
2010,cana,90931.0
2010,algodao,4510.0
2011,soja,323720.0
2011,milho,47495.0
2011,cana,118230.0
2011,algodao,7750.0
2012,soja,337540.0
2012,milho,73160.0
2012,cana,153615.0
2012,algodao,6570.0
2013,soja,389927.0
2013,milho,60710.0
2013,cana,150620.0
2013,algodao,3066.0
2014,soja,431010.0
2014,milho,66500.0
2014,cana,172740.0
2014,algodao,2585.0
2015,soja,405847.0
2015,milho,94237.0
2015,cana,184188.0
2015,algodao,2410.0
2016,soja,422349.0
2016,milho,128643.0
2016,cana,186270.0
2016,algodao,2350.0
2017,soja,418397.0
2017,milho,154950.0
2017,cana,185370.0
2017,algodao,2665.0
2018,soja,416517.0
2018,milho,150494.0
2018,cana,180381.0
2018,algodao,2490.0
2019,soja,432297.0
2019,milho,143634.0
2019,cana,184337.0
2019,algodao,2377.0
2020,soja,431757.0
2020,milho,158835.0
2020,cana,190717.0
2020,algodao,1798.0
2021,soja,448347.0
2021,milho,140335.0
2021,cana,189687.0
2021,algodao,1817.0
2022,soja,452443.0
2022,milho,184817.0
2022,cana,198519.0
2022,algodao,1287.0
2023,soja,487547.0
2023,milho,192020.0
2023,cana,193253.0
2023,algodao,1204.0
2024,soja,577422.0
2024,milho,178153.0
2024,cana,189735.0
2024,algodao,1504.0
