ano,cultura,area_ha
2008,soja,3795.0
2008,milho,227255.0
2008,cana,46395.0
2008,algodao,0.0
2009,soja,7295.0
2009,milho,210291.0
2009,cana,48130.0
2009,algodao,0.0
2010,soja,8725.0
2010,milho,200325.0
2010,cana,57739.0
2010,algodao,0.0
2011,soja,11468.0
2011,milho,205075.0
2011,cana,61288.0
2011,algodao,0.0
2012,soja,15676.0
2012,milho,211260.0
2012,cana,58944.0
2012,algodao,0.0
2013,soja,25665.0
2013,milho,211929.0
2013,cana,54380.0
2013,algodao,0.0
2014,soja,48758.0
2014,milho,204630.0
2014,cana,44531.0
2014,algodao,0.0
2015,soja,48990.0
2015,milho,199855.0
2015,cana,48207.0
2015,algodao,0.0
2016,soja,83660.0
2016,milho,180270.0
2016,cana,49746.0
2016,algodao,0.0
2017,soja,101849.0
2017,milho,149864.0
2017,cana,44072.0
2017,algodao,0.0
2018,soja,105246.0
2018,milho,152460.0
2018,cana,38345.0
2018,algodao,0.0
2019,soja,129417.0
2019,milho,182795.0
2019,cana,38502.0
2019,algodao,0.0
2020,soja,145340.0
2020,milho,171840.0
2020,cana,39717.0
2020,algodao,0.0
2021,soja,175118.0
2021,milho,179530.0
2021,cana,33651.0
2021,algodao,0.0
2022,soja,183165.0
2022,milho,191425.0
2022,cana,31692.0
2022,algodao,0.0
2023,soja,204255.0
2023,milho,200005.0
2023,cana,34388.0
2023,algodao,0.0
2024,soja,221045.0
2024,milho,204380.0
2024,cana,38167.0
2024,algodao,0.0
