ano,cultura,area_ha
2008,soja,82225.0
2008,milho,208466.0
2008,cana,1193.0
2008,algodao,0.0
2009,soja,92807.0
2009,milho,199777.0
2009,cana,1525.0
2009,algodao,0.0
2010,soja,106960.0
2010,milho,166935.0
2010,cana,1160.0
2010,algodao,0.0
2011,soja,117534.0
2011,milho,161265.0
2011,cana,1142.0
2011,algodao,0.0
2012,soja,125668.0
2012,milho,178665.0
2012,cana,1101.0
2012,algodao,0.0
2013,soja,174772.0
2013,milho,138532.0
2013,cana,1100.0
2013,algodao,0.0
2014,soja,185800.0
2014,milho,117285.0
2014,cana,1497.0
2014,algodao,0.0
2015,soja,212905.0
2015,milho,97670.0
2015,cana,1070.0
2015,algodao,0.0
2016,soja,222215.0
2016,milho,86725.0
2016,cana,1068.0
2016,algodao,0.0
2017,soja,236750.0
2017,milho,83735.0
2017,cana,995.0
2017,algodao,0.0
2018,soja,242741.0
2018,milho,77016.0
2018,cana,1022.0
2018,algodao,0.0
2019,soja,249445.0
2019,milho,70200.0
2019,cana,1038.0
2019,algodao,0.0
2020,soja,260849.0
2020,milho,71536.0
2020,cana,1060.0
2020,algodao,0.0
2021,soja,262775.0
2021,milho,74797.0
2021,cana,1040.0
2021,algodao,0.0
2022,soja,273240.0
2022,milho,79520.0
2022,cana,1017.0
2022,algodao,0.0
2023,soja,282002.0
2023,milho,77594.0
2023,cana,998.0
2023,algodao,0.0
2024,soja,250470.0
2024,milho,56892.0
2024,cana,948.0
2024,algodao,0.0
