ano,cultura,area_ha
2008,soja,0.0
2008,milho,72260.0
2008,cana,4020.0
2008,algodao,484.0
2009,soja,0.0
2009,milho,71370.0
2009,cana,4100.0
2009,algodao,625.0
2010,soja,0.0
2010,milho,35166.0
2010,cana,4220.0
2010,algodao,360.0
2011,soja,0.0
2011,milho,66124.0
2011,cana,4200.0
2011,algodao,197.0
2012,soja,0.0
2012,milho,28060.0
2012,cana,3700.0
2012,algodao,50.0
2013,soja,0.0
2013,milho,21230.0
2013,cana,3200.0
2013,algodao,35.0
2014,soja,0.0
2014,milho,33153.0
2014,cana,3470.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,20989.0
2015,cana,2920.0
2015,algodao,18.0
2016,soja,0.0
2016,milho,32577.0
2016,cana,3955.0
2016,algodao,39.0
2017,soja,0.0
2017,milho,29059.0
2017,cana,2760.0
2017,algodao,81.0
2018,soja,0.0
2018,milho,43450.0
2018,cana,2552.0
2018,algodao,85.0
2019,soja,0.0
2019,milho,35682.0
2019,cana,2456.0
2019,algodao,71.0
2020,soja,0.0
2020,milho,38784.0
2020,cana,2506.0
2020,algodao,126.0
2021,soja,0.0
2021,milho,32202.0
2021,cana,2850.0
2021,algodao,194.0
2022,soja,0.0
2022,milho,37829.0
2022,cana,3000.0
2022,algodao,194.0
2023,soja,0.0
2023,milho,40857.0
2023,cana,2985.0
2023,algodao,291.0
2024,soja,0.0
2024,milho,39427.0
2024,cana,3615.0
2024,algodao,334.0
