ano,cultura,area_ha
2008,soja,11097.0
2008,milho,131191.0
2008,cana,460946.0
2008,algodao,1988.0
2009,soja,9312.0
2009,milho,111213.0
2009,cana,479377.0
2009,algodao,746.0
2010,soja,3885.0
2010,milho,104163.0
2010,cana,468875.0
2010,algodao,270.0
2011,soja,7246.0
2011,milho,114059.0
2011,cana,478478.0
2011,algodao,550.0
2012,soja,9053.0
2012,milho,118877.0
2012,cana,478478.0
2012,algodao,338.0
2013,soja,11195.0
2013,milho,119557.0
2013,cana,485544.0
2013,algodao,687.0
2014,soja,12048.0
2014,milho,107538.0
2014,cana,449878.0
2014,algodao,800.0
2015,soja,13915.0
2015,milho,113499.0
2015,cana,476401.0
2015,algodao,600.0
2016,soja,20006.0
2016,milho,116269.0
2016,cana,469734.0
2016,algodao,405.0
2017,soja,23571.0
2017,milho,110366.0
2017,cana,482038.0
2017,algodao,595.0
2018,soja,27730.0
2018,milho,105083.0
2018,cana,454991.0
2018,algodao,425.0
2019,soja,39193.0
2019,milho,98920.0
2019,cana,448869.0
2019,algodao,492.0
2020,soja,53238.0
2020,milho,86947.0
2020,cana,449668.0
2020,algodao,350.0
2021,soja,58158.0
2021,milho,84251.0
2021,cana,428931.0
2021,algodao,521.0
2022,soja,63974.0
2022,milho,89104.0
2022,cana,427441.0
2022,algodao,720.0
2023,soja,79519.0
2023,milho,86473.0
2023,cana,428221.0
2023,algodao,459.0
2024,soja,96177.0
2024,milho,68969.0
2024,cana,396612.0
2024,algodao,165.0
