ano,cultura,area_ha
2008,soja,203290.0
2008,milho,114083.0
2008,cana,89079.0
2008,algodao,3541.0
2009,soja,223960.0
2009,milho,99551.0
2009,cana,131751.0
2009,algodao,1772.0
2010,soja,244650.0
2010,milho,87960.0
2010,cana,149090.0
2010,algodao,2242.0
2011,soja,240036.0
2011,milho,91969.0
2011,cana,156094.0
2011,algodao,7356.0
2012,soja,226465.0
2012,milho,113993.0
2012,cana,160648.0
2012,algodao,4659.0
2013,soja,266220.0
2013,milho,115681.0
2013,cana,156463.0
2013,algodao,2370.0
2014,soja,283263.0
2014,milho,132316.0
2014,cana,187447.0
2014,algodao,1762.0
2015,soja,309541.0
2015,milho,129186.0
2015,cana,169671.0
2015,algodao,1017.0
2016,soja,318167.0
2016,milho,142352.0
2016,cana,169592.0
2016,algodao,770.0
2017,soja,321567.0
2017,milho,139608.0
2017,cana,175331.0
2017,algodao,0.0
2018,soja,316504.0
2018,milho,132825.0
2018,cana,140131.0
2018,algodao,203.0
2019,soja,336622.0
2019,milho,134154.0
2019,cana,156229.0
2019,algodao,1010.0
2020,soja,343159.0
2020,milho,147462.0
2020,cana,166719.0
2020,algodao,554.0
2021,soja,359885.0
2021,milho,150503.0
2021,cana,167224.0
2021,algodao,744.0
2022,soja,391189.0
2022,milho,160340.0
2022,cana,168390.0
2022,algodao,1032.0
2023,soja,418018.0
2023,milho,141115.0
2023,cana,182162.0
2023,algodao,996.0
2024,soja,446609.0
2024,milho,123646.0
2024,cana,198499.0
2024,algodao,1394.0
