ano,cultura,area_ha
2008,soja,27150.0
2008,milho,25360.0
2008,cana,385.0
2008,algodao,40.0
2009,soja,29237.0
2009,milho,18480.0
2009,cana,385.0
2009,algodao,0.0
2010,soja,29365.0
2010,milho,18340.0
2010,cana,440.0
2010,algodao,0.0
2011,soja,34170.0
2011,milho,19060.0
2011,cana,448.0
2011,algodao,100.0
2012,soja,43507.0
2012,milho,31450.0
2012,cana,448.0
2012,algodao,18.0
2013,soja,59030.0
2013,milho,44401.0
2013,cana,348.0
2013,algodao,0.0
2014,soja,74130.0
2014,milho,54486.0
2014,cana,490.0
2014,algodao,0.0
2015,soja,95377.0
2015,milho,71033.0
2015,cana,415.0
2015,algodao,0.0
2016,soja,109872.0
2016,milho,78461.0
2016,cana,393.0
2016,algodao,0.0
2017,soja,127560.0
2017,milho,93365.0
2017,cana,283.0
2017,algodao,0.0
2018,soja,134808.0
2018,milho,96860.0
2018,cana,198.0
2018,algodao,0.0
2019,soja,152733.0
2019,milho,89224.0
2019,cana,99.0
2019,algodao,0.0
2020,soja,176350.0
2020,milho,98739.0
2020,cana,121.0
2020,algodao,0.0
2021,soja,187465.0
2021,milho,116401.0
2021,cana,161.0
2021,algodao,0.0
2022,soja,243786.0
2022,milho,142028.0
2022,cana,151.0
2022,algodao,0.0
2023,soja,265064.0
2023,milho,147977.0
2023,cana,164.0
2023,algodao,0.0
2024,soja,298047.0
2024,milho,136908.0
2024,cana,187.0
2024,algodao,0.0
