,ano,bioma,macro_regiao,uf,municipio,geocod_mun,amaz_legal,matopiba,area_ibge_ha,classe,cor_legenda,area_past_ha
0,2011.0,Amazônia,Centro-Oeste,MT,Água Boa,5100201.0,1.0,0.0,754930.8,Intermediário,"rgb(248, 200, 210)",5.12930203
1,2011.0,Amazônia,Centro-Oeste,MT,Água Boa,5100201.0,1.0,0.0,754930.8,Severa,"rgb(208, 44, 23)",10.17173209
2,2011.0,Amazônia,Centro-Oeste,MT,Alta Floresta,5100250.0,1.0,0.0,895541.0,Ausente,"rgb(0, 115, 63)",123647.60427598
3,2011.0,Amazônia,Centro-Oeste,MT,Alta Floresta,5100250.0,1.0,0.0,895541.0,Intermediário,"rgb(248, 200, 210)",240272.31665487
4,2011.0,Amazônia,Centro-Oeste,MT,Alta Floresta,5100250.0,1.0,0.0,895541.0,Severa,"rgb(208, 44, 23)",54097.36866219
5,2011.0,Amazônia,Centro-Oeste,MT,Alto Boa Vista,5100359.0,1.0,0.0,224841.4,Ausente,"rgb(0, 115, 63)",2758.07387428
6,2011.0,Amazônia,Centro-Oeste,MT,Alto Boa Vista,5100359.0,1.0,0.0,224841.4,Intermediário,"rgb(248, 200, 210)",13793.60068552
7,2011.0,Amazônia,Centro-Oeste,MT,Alto Boa Vista,5100359.0,1.0,0.0,224841.4,Severa,"rgb(208, 44, 23)",60512.60937857
8,2011.0,Amazônia,Centro-Oeste,MT,Alto Paraguai,5100508.0,1.0,0.0,184735.4,Ausente,"rgb(0, 115, 63)",498.21267999
9,2011.0,Amazônia,Centro-Oeste,MT,Alto Paraguai,5100508.0,1.0,0.0,184735.4,Intermediário,"rgb(248, 200, 210)",4745.79504242
10,2011.0,Amazônia,Centro-Oeste,MT,Alto Paraguai,5100508.0,1.0,0.0,184735.4,Severa,"rgb(208, 44, 23)",7804.78561926
11,2011.0,Amazônia,Centro-Oeste,MT,Apiacás,5100805.0,1.0,0.0,2049000.0,Ausente,"rgb(0, 115, 63)",102958.03250055
12,2011.0,Amazônia,Centro-Oeste,MT,Apiacás,5100805.0,1.0,0.0,2049000.0,Intermediário,"rgb(248, 200, 210)",63852.86134937
13,2011.0,Amazônia,Centro-Oeste,MT,Apiacás,5100805.0,1.0,0.0,2049000.0,Severa,"rgb(208, 44, 23)",6990.74754343
14,2011.0,Amazônia,Centro-Oeste,MT,Araputanga,5101258.0,1.0,0.0,163973.3,Ausente,"rgb(0, 115, 63)",36414.21784824
15,2011.0,Amazônia,Centro-Oeste,MT,Araputanga,5101258.0,1.0,0.0,163973.3,Intermediário,"rgb(248, 200, 210)",58676.74096743
16,2011.0,Amazônia,Centro-Oeste,MT,Araputanga,5101258.0,1.0,0.0,163973.3,Severa,"rgb(208, 44, 23)",6560.9760382
17,2011.0,Amazônia,Centro-Oeste,MT,Arenápolis,5101308.0,1.0,0.0,41733.7,Ausente,"rgb(0, 115, 63)",688.39293146
18,2011.0,Amazônia,Centro-Oeste,MT,Arenápolis,5101308.0,1.0,0.0,41733.7,Intermediário,"rgb(248, 200, 210)",6823.56209425
19,2011.0,Amazônia,Centro-Oeste,MT,Arenápolis,5101308.0,1.0,0.0,41733.7,Severa,"rgb(208, 44, 23)",14550.75394741
20,2011.0,Amazônia,Centro-Oeste,MT,Aripuanã,5101407.0,1.0,0.0,2468000.0,Ausente,"rgb(0, 115, 63)",113779.99551584
21,2011.0,Amazônia,Centro-Oeste,MT,Aripuanã,5101407.0,1.0,0.0,2468000.0,Intermediário,"rgb(248, 200, 210)",156129.72697842
22,2011.0,Amazônia,Centro-Oeste,MT,Aripuanã,5101407.0,1.0,0.0,2468000.0,Severa,"rgb(208, 44, 23)",23187.50681661
23,2011.0,Amazônia,Centro-Oeste,MT,Barra do Bugres,5101704.0,1.0,0.0,597686.4,Ausente,"rgb(0, 115, 63)",12198.93909814
24,2011.0,Amazônia,Centro-Oeste,MT,Barra do Bugres,5101704.0,1.0,0.0,597686.4,Intermediário,"rgb(248, 200, 210)",54916.49771621
25,2011.0,Amazônia,Centro-Oeste,MT,Barra do Bugres,5101704.0,1.0,0.0,597686.4,Severa,"rgb(208, 44, 23)",122787.7800354
26,2011.0,Amazônia,Centro-Oeste,MT,Bom Jesus do Araguaia,5101852.0,1.0,0.0,426663.6,Ausente,"rgb(0, 115, 63)",4459.73726412
27,2011.0,Amazônia,Centro-Oeste,MT,Bom Jesus do Araguaia,5101852.0,1.0,0.0,426663.6,Intermediário,"rgb(248, 200, 210)",23315.28341483
28,2011.0,Amazônia,Centro-Oeste,MT,Bom Jesus do Araguaia,5101852.0,1.0,0.0,426663.6,Severa,"rgb(208, 44, 23)",135921.95024192
29,2011.0,Amazônia,Centro-Oeste,MT,Brasnorte,5101902.0,1.0,0.0,1597000.0,Ausente,"rgb(0, 115, 63)",31081.86714734
30,2011.0,Amazônia,Centro-Oeste,MT,Brasnorte,5101902.0,1.0,0.0,1597000.0,Intermediário,"rgb(248, 200, 210)",103665.03889341
31,2011.0,Amazônia,Centro-Oeste,MT,Brasnorte,5101902.0,1.0,0.0,1597000.0,Severa,"rgb(208, 44, 23)",146925.94665597
32,2011.0,Amazônia,Centro-Oeste,MT,Cáceres,5102504.0,1.0,0.0,2450000.0,Ausente,"rgb(0, 115, 63)",7855.29033232
33,2011.0,Amazônia,Centro-Oeste,MT,Cáceres,5102504.0,1.0,0.0,2450000.0,Intermediário,"rgb(248, 200, 210)",46764.40121606
34,2011.0,Amazônia,Centro-Oeste,MT,Cáceres,5102504.0,1.0,0.0,2450000.0,Severa,"rgb(208, 44, 23)",123962.94739694
35,2011.0,Amazônia,Centro-Oeste,MT,Campo Novo do Parecis,5102637.0,1.0,0.0,942858.6,Ausente,"rgb(0, 115, 63)",153.72528996
36,2011.0,Amazônia,Centro-Oeste,MT,Campo Novo do Parecis,5102637.0,1.0,0.0,942858.6,Intermediário,"rgb(248, 200, 210)",517.52264163
37,2011.0,Amazônia,Centro-Oeste,MT,Campo Novo do Parecis,5102637.0,1.0,0.0,942858.6,Severa,"rgb(208, 44, 23)",3318.16771247
38,2011.0,Amazônia,Centro-Oeste,MT,Canabrava do Norte,5102694.0,1.0,0.0,344903.7,Ausente,"rgb(0, 115, 63)",5301.67862622
39,2011.0,Amazônia,Centro-Oeste,MT,Canabrava do Norte,5102694.0,1.0,0.0,344903.7,Intermediário,"rgb(248, 200, 210)",33085.80473366
40,2011.0,Amazônia,Centro-Oeste,MT,Canabrava do Norte,5102694.0,1.0,0.0,344903.7,Severa,"rgb(208, 44, 23)",106457.19262645
41,2011.0,Amazônia,Centro-Oeste,MT,Canarana,5102702.0,1.0,0.0,1086000.0,Ausente,"rgb(0, 115, 63)",2150.21687926
42,2011.0,Amazônia,Centro-Oeste,MT,Canarana,5102702.0,1.0,0.0,1086000.0,Intermediário,"rgb(248, 200, 210)",10068.64577401
43,2011.0,Amazônia,Centro-Oeste,MT,Canarana,5102702.0,1.0,0.0,1086000.0,Severa,"rgb(208, 44, 23)",104562.79998626
44,2011.0,Amazônia,Centro-Oeste,MT,Carlinda,5102793.0,1.0,0.0,242178.8,Ausente,"rgb(0, 115, 63)",37198.83225462
45,2011.0,Amazônia,Centro-Oeste,MT,Carlinda,5102793.0,1.0,0.0,242178.8,Intermediário,"rgb(248, 200, 210)",96405.78564737
46,2011.0,Amazônia,Centro-Oeste,MT,Carlinda,5102793.0,1.0,0.0,242178.8,Severa,"rgb(208, 44, 23)",18778.56657696
47,2011.0,Amazônia,Centro-Oeste,MT,Castanheira,5102850.0,1.0,0.0,371346.6,Ausente,"rgb(0, 115, 63)",61612.83495934
48,2011.0,Amazônia,Centro-Oeste,MT,Castanheira,5102850.0,1.0,0.0,371346.6,Intermediário,"rgb(248, 200, 210)",126655.05246861
49,2011.0,Amazônia,Centro-Oeste,MT,Castanheira,5102850.0,1.0,0.0,371346.6,Severa,"rgb(208, 44, 23)",14216.43801208
50,2011.0,Amazônia,Centro-Oeste,MT,Cláudia,5103056.0,1.0,0.0,384356.1,Ausente,"rgb(0, 115, 63)",7623.46811591
51,2011.0,Amazônia,Centro-Oeste,MT,Cláudia,5103056.0,1.0,0.0,384356.1,Intermediário,"rgb(248, 200, 210)",20785.04829158
52,2011.0,Amazônia,Centro-Oeste,MT,Cláudia,5103056.0,1.0,0.0,384356.1,Severa,"rgb(208, 44, 23)",22454.11578262
53,2011.0,Amazônia,Centro-Oeste,MT,Colíder,5103205.0,1.0,0.0,311209.1,Ausente,"rgb(0, 115, 63)",24478.7595342
54,2011.0,Amazônia,Centro-Oeste,MT,Colíder,5103205.0,1.0,0.0,311209.1,Intermediário,"rgb(248, 200, 210)",119600.20774798
55,2011.0,Amazônia,Centro-Oeste,MT,Colíder,5103205.0,1.0,0.0,311209.1,Severa,"rgb(208, 44, 23)",68785.05729207
56,2011.0,Amazônia,Centro-Oeste,MT,Colniza,5103254.0,1.0,0.0,2796000.0,Ausente,"rgb(0, 115, 63)",139129.96157874
57,2011.0,Amazônia,Centro-Oeste,MT,Colniza,5103254.0,1.0,0.0,2796000.0,Intermediário,"rgb(248, 200, 210)",136808.83374696
58,2011.0,Amazônia,Centro-Oeste,MT,Colniza,5103254.0,1.0,0.0,2796000.0,Severa,"rgb(208, 44, 23)",18311.32495954
59,2011.0,Amazônia,Centro-Oeste,MT,Comodoro,5103304.0,1.0,0.0,2149000.0,Ausente,"rgb(0, 115, 63)",48811.45134625
60,2011.0,Amazônia,Centro-Oeste,MT,Comodoro,5103304.0,1.0,0.0,2149000.0,Intermediário,"rgb(248, 200, 210)",86423.47882253
61,2011.0,Amazônia,Centro-Oeste,MT,Comodoro,5103304.0,1.0,0.0,2149000.0,Severa,"rgb(208, 44, 23)",49933.25742013
62,2011.0,Amazônia,Centro-Oeste,MT,Confresa,5103353.0,1.0,0.0,580231.4,Ausente,"rgb(0, 115, 63)",15628.26240118
63,2011.0,Amazônia,Centro-Oeste,MT,Confresa,5103353.0,1.0,0.0,580231.4,Intermediário,"rgb(248, 200, 210)",102209.88016385
64,2011.0,Amazônia,Centro-Oeste,MT,Confresa,5103353.0,1.0,0.0,580231.4,Severa,"rgb(208, 44, 23)",202627.78749113
65,2011.0,Amazônia,Centro-Oeste,MT,Conquista D'Oeste,5103361.0,1.0,0.0,268467.6,Ausente,"rgb(0, 115, 63)",8161.48240177
66,2011.0,Amazônia,Centro-Oeste,MT,Conquista D'Oeste,5103361.0,1.0,0.0,268467.6,Intermediário,"rgb(248, 200, 210)",19745.27388637
67,2011.0,Amazônia,Centro-Oeste,MT,Conquista D'Oeste,5103361.0,1.0,0.0,268467.6,Severa,"rgb(208, 44, 23)",7307.80427415
68,2011.0,Amazônia,Centro-Oeste,MT,Cotriguaçu,5103379.0,1.0,0.0,946995.7,Ausente,"rgb(0, 115, 63)",83013.84149102
69,2011.0,Amazônia,Centro-Oeste,MT,Cotriguaçu,5103379.0,1.0,0.0,946995.7,Intermediário,"rgb(248, 200, 210)",71200.44391515
70,2011.0,Amazônia,Centro-Oeste,MT,Cotriguaçu,5103379.0,1.0,0.0,946995.7,Severa,"rgb(208, 44, 23)",3273.23025362
71,2011.0,Amazônia,Centro-Oeste,MT,Curvelândia,5103437.0,1.0,0.0,35712.80000000001,Ausente,"rgb(0, 115, 63)",545.87769581
72,2011.0,Amazônia,Centro-Oeste,MT,Curvelândia,5103437.0,1.0,0.0,35712.80000000001,Intermediário,"rgb(248, 200, 210)",12198.16742188
73,2011.0,Amazônia,Centro-Oeste,MT,Curvelândia,5103437.0,1.0,0.0,35712.80000000001,Severa,"rgb(208, 44, 23)",10300.22597872
74,2011.0,Amazônia,Centro-Oeste,MT,Denise,5103452.0,1.0,0.0,127317.8,Ausente,"rgb(0, 115, 63)",2084.9314171
75,2011.0,Amazônia,Centro-Oeste,MT,Denise,5103452.0,1.0,0.0,127317.8,Intermediário,"rgb(248, 200, 210)",20284.66827413
76,2011.0,Amazônia,Centro-Oeste,MT,Denise,5103452.0,1.0,0.0,127317.8,Severa,"rgb(208, 44, 23)",51703.49863522
77,2011.0,Amazônia,Centro-Oeste,MT,Diamantino,5103502.0,1.0,0.0,826339.7,Ausente,"rgb(0, 115, 63)",357.62384083
78,2011.0,Amazônia,Centro-Oeste,MT,Diamantino,5103502.0,1.0,0.0,826339.7,Intermediário,"rgb(248, 200, 210)",1572.07073899
79,2011.0,Amazônia,Centro-Oeste,MT,Diamantino,5103502.0,1.0,0.0,826339.7,Severa,"rgb(208, 44, 23)",10685.88236464
80,2011.0,Amazônia,Centro-Oeste,MT,Feliz Natal,5103700.0,1.0,0.0,1166000.0,Ausente,"rgb(0, 115, 63)",1421.11139738
81,2011.0,Amazônia,Centro-Oeste,MT,Feliz Natal,5103700.0,1.0,0.0,1166000.0,Intermediário,"rgb(248, 200, 210)",5090.64398557
82,2011.0,Amazônia,Centro-Oeste,MT,Feliz Natal,5103700.0,1.0,0.0,1166000.0,Severa,"rgb(208, 44, 23)",13041.2585207
83,2011.0,Amazônia,Centro-Oeste,MT,Figueirópolis D'Oeste,5103809.0,1.0,0.0,89144.8,Ausente,"rgb(0, 115, 63)",6676.09228759
84,2011.0,Amazônia,Centro-Oeste,MT,Figueirópolis D'Oeste,5103809.0,1.0,0.0,89144.8,Intermediário,"rgb(248, 200, 210)",43384.89047931
85,2011.0,Amazônia,Centro-Oeste,MT,Figueirópolis D'Oeste,5103809.0,1.0,0.0,89144.8,Severa,"rgb(208, 44, 23)",23714.92842464
86,2011.0,Amazônia,Centro-Oeste,MT,Gaúcha do Norte,5103858.0,1.0,0.0,1691000.0,Ausente,"rgb(0, 115, 63)",6450.69618698
87,2011.0,Amazônia,Centro-Oeste,MT,Gaúcha do Norte,5103858.0,1.0,0.0,1691000.0,Intermediário,"rgb(248, 200, 210)",25238.60347018
88,2011.0,Amazônia,Centro-Oeste,MT,Gaúcha do Norte,5103858.0,1.0,0.0,1691000.0,Severa,"rgb(208, 44, 23)",144818.74944144
